;NO;FR;ES;CH;SE;AT;IT;RO;BG;PT;ME;RS
2015-06-10 22:00:00;37221.9;2960.1;2634.7;3481.7;17906.0;1405.7;2417.6;1118.3;344.8;108.9;93.6;133.6
2015-06-10 23:00:00;37221.9;2960.1;2634.7;3481.7;17906.0;1405.7;2417.6;1118.3;344.8;108.9;93.6;133.6
2015-06-11 00:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 01:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 02:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 03:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 04:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 05:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 06:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 07:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 08:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 09:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 10:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 11:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 12:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 13:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 14:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 15:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 16:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 17:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 18:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 19:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 20:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 21:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 22:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-11 23:00:00;37222.2;3007.7;2630.0;3511.6;17843.1;1382.2;2422.0;1106.4;349.0;109.1;103.7;136.3
2015-06-12 00:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 01:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 02:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 03:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 04:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 05:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 06:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 07:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 08:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 09:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 10:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 11:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 12:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 13:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 14:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 15:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 16:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 17:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 18:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 19:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 20:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 21:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 22:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-12 23:00:00;36764.0;2923.8;2605.4;3454.6;17622.8;1391.3;2359.6;1114.5;338.9;105.5;93.6;133.1
2015-06-13 00:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 01:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 02:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 03:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 04:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 05:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 06:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 07:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 08:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 09:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 10:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 11:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 12:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 13:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 14:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 15:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 16:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 17:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 18:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 19:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 20:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 21:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 22:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-13 23:00:00;36758.2;2784.6;2510.9;3395.9;17518.3;1379.5;2235.3;1104.5;334.5;105.4;111.1;130.7
2015-06-14 00:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 01:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 02:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 03:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 04:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 05:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 06:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 07:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 08:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 09:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 10:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 11:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 12:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 13:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 14:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 15:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 16:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 17:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 18:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 19:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 20:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 21:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 22:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-14 23:00:00;36431.4;2878.7;2517.7;3528.8;17518.3;1390.0;2374.3;1112.8;326.6;104.4;115.7;133.6
2015-06-15 00:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 01:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 02:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 03:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 04:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 05:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 06:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 07:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 08:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 09:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 10:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 11:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 12:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 13:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 14:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 15:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 16:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 17:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 18:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 19:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 20:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 21:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 22:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-15 23:00:00;36096.4;2798.5;2451.8;3502.1;17505.1;1392.2;2338.9;1108.5;322.1;100.9;96.5;133.8
2015-06-16 00:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 01:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 02:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 03:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 04:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 05:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 06:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 07:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 08:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 09:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 10:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 11:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 12:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 13:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 14:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 15:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 16:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 17:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 18:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 19:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 20:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 21:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 22:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-16 23:00:00;35407.3;2675.9;2375.8;3347.0;17384.0;1352.9;2121.3;1111.4;329.6;99.0;92.2;129.1
2015-06-17 00:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 01:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 02:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 03:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 04:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 05:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 06:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 07:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 08:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 09:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 10:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 11:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 12:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 13:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 14:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 15:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 16:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 17:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 18:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 19:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 20:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 21:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 22:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-17 23:00:00;34929.8;2665.6;2376.4;3365.8;17021.3;1339.0;2082.7;1099.6;326.0;97.9;94.0;127.3
2015-06-18 00:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 01:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 02:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 03:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 04:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 05:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 06:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 07:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 08:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 09:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 10:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 11:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 12:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 13:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 14:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 15:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 16:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 17:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 18:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 19:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 20:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 21:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 22:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-18 23:00:00;34945.4;2686.5;2363.0;3377.9;16857.5;1344.3;2100.2;1084.8;328.8;97.4;83.2;122.8
2015-06-19 00:00:00;34681.8;2617.5;2290.6;3434.4;16728.9;1332.5;2115.2;1056.5;318.0;97.2;82.5;120.0
2015-06-19 01:00:00;34681.8;2617.5;2290.6;3434.4;16728.9;1332.5;2115.2;1056.5;318.0;97.2;82.5;120.0
2015-06-19 02:00:00;34681.8;2617.5;2290.6;3434.4;16728.9;1332.5;2115.2;1056.5;318.0;97.2;82.5;120.0
2015-06-19 03:00:00;34681.8;2617.5;2290.6;3434.4;16728.9;1332.5;2115.2;1056.5;318.0;97.2;82.5;120.0
2015-06-19 04:00:00;34681.8;2617.5;2290.6;3434.4;16728.9;1332.5;2115.2;1056.5;318.0;97.2;82.5;120.0
2015-06-19 05:00:00;34681.8;2617.5;2290.6;3434.4;16728.9;1332.5;2115.2;1056.5;318.0;97.2;82.5;120.0
2015-06-19 06:00:00;34681.8;2617.5;2290.6;3434.4;16728.9;1332.5;2115.2;1056.5;318.0;97.2;82.5;120.0
2015-06-19 07:00:00;34681.8;2617.5;2290.6;3434.4;16728.9;1332.5;2115.2;1056.5;318.0;97.2;82.5;120.0
